,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date,Adj Temp,Elevation (ft)
9929,Magoula,GR,38.08,23.52,83.8064193725586,62.6,51,19.46,40,1538016600,63.56234408526993,274.9554529342651
9930,Gumia,IN,23.8,85.83,278.2133483886719,84.03,83,4.41,0,1538018423,87.22470718674622,912.7734819274903
9931,Volokonovka,RU,50.48,37.87,107.8734970092773,36.15,79,12.01,48,1538018424,37.38870489374771,353.9156839279173
9932,Arnedo,ES,42.23,-2.1,545.5999145507812,62.6,77,5.82,0,1538017200,68.86509108279175,1790.0260236547851
9933,Ostrogozhsk,RU,50.86,39.08,104.7306671142578,36.96,81,13.02,56,1538018424,38.162615966633,343.60456189514156
9934,Sarmanovo,RU,55.25,52.59,125.4297485351562,41,86,11.18,40,1538015400,42.44030227664429,411.5149361840818
9935,Coroiesti,RO,46.25,27.48,186.2459259033203,32,77,2.73,0,1538017200,34.13865079239227,611.0430835406494
9936,Nagornskiy,RU,58.77,57.55,351.0850830078125,45.06,85,6.76,92,1538018425,49.091488943073735,1151.8539837353514
9937,Munxar,MT,36.03,14.23,85.3149185180664,68,49,17.22,20,1538016300,68.97966609044785,279.904597270813
9938,Vawkavysk,BY,53.15,24.45,169.4362030029297,51.99,83,25.77,92,1538018426,53.93562575291046,555.8930722601318
9939,Mpwapwa,TZ,-6.35,36.49,1005.284423828125,61.98,93,5.41,24,1538018426,73.52362072175293,3298.1773490722658
9940,Nong Phai,TH,16,101.06,112.2924423217773,83.76,86,2.39,44,1538018426,85.04944737763444,368.41353646697985
9941,Bodaybo,RU,57.85,114.2,286.3377685546875,37.86,100,2.84,92,1538018427,41.14799941604736,939.428404584961
9942,Sao Goncalo Do Sapucai,BR,-21.89,-45.6,847.5498046875,74.58,53,3.62,92,1538018427,84.31236355423827,2780.6753012109375
9943,Wuhan,CN,30.6,114.3,32.47999954223633,71.6,64,4.47,0,1538013600,71.97296588594352,106.56168169815064
9944,Borjomi,GE,41.84,43.38,799.1596069335938,50.19,98,2.17,92,1538018428,59.36670181684204,2621.914804812012
9945,Lake Station,US,41.58,-87.24,183.2274932861328,57.92,86,3.36,1,1538018100,60.02399031175507,601.140089072876
9946,Shevchenkove,UA,49.7,37.18,165.8293304443359,37.4,86,6.71,0,1538015400,39.30420825173248,544.0595004949951
9947,Espoo,FI,60.22,24.66,12.24753570556641,46.4,65,21.92,0,1538016600,46.540637717654874,40.1822050442505
9948,Volkhovskiy,RU,58.58,31.32,28,46.14,83,11.9,56,1538018429,46.46152232,91.86352
9949,Shamilkala,RU,42.69,46.87,604.5924682617188,55.4,82,6.71,40,1538015400,62.34249903750122,1983.5711535717774
9950,Domna,RU,51.9,113.16,669.1946411132812,46.4,87,8.95,75,1538015400,54.08432191222534,2195.5205463500974
9951,Mildmay,CA,44.04,-81.12,314.8984069824219,52.08,81,5.41,76,1538018429,55.69595951347473,1033.131289564209
9952,Mus,TR,41.63,33.25,848.5375366210938,44.6,93,1.12,40,1538016600,54.34370562076782,2783.915891647949
9953,Sindor,RU,62.87,51.9,147.7795562744141,38.22,85,14.47,92,1538018430,39.91694377792572,484.84107940734873
9954,Serowe,BW,-22.4,26.7,1152.043823242188,64.41,33,13.47,0,1538018430,77.63885009966064,3779.6714570459
9955,Khomutovka,RU,51.92,34.56,196,42.18,81,22.75,92,1538018430,44.43065624,643.04464
9956,Marechal Candido Rondon,BR,-24.56,-54.06,430.1476440429688,71.16,79,8.66,64,1538018431,76.09935958768676,1411.2455964819337
9957,Korostyshiv,UA,50.32,29.06,178.1884460449219,45.51,66,16.49,92,1538018431,47.55612723462707,584.6077813220215
9958,Les Herbiers,FR,46.87,-1.01,102.0808868408203,57.2,71,9.17,0,1538017200,58.37218869873993,334.91105678283685
9959,Guiuan,PH,11.03,125.72,0.9876970052719116,84.12,98,23.31,64,1538018431,84.13134166544972,3.2404758427762985
9960,Pau,PH,15.03,120.72,1.598450422286987,86,74,6.93,75,1538013600,86.01835491029209,5.244260083456038
9961,Modakeke,NG,7.38,4.27,241.9396209716797,73.41,98,2.73,68,1538018432,76.18817815124054,793.7651860687256
9962,Taraz,KZ,42.89,71.39,631.6871337890625,57.2,50,2.24,90,1538015400,64.45362545607178,2072.464416020508
9963,Bilgi,IN,16.35,75.62,558.9795532226562,73.59,99,4.52,64,1538018433,80.00872867088258,1833.9224773950195
9964,Tepusteca,HN,15.42,-86.32,441.2000122070312,77,94,1.72,75,1538013600,82.06627326817261,1447.5066480493163
9965,Chau Doc,VN,10.71,105.12,8.32147216796875,87.27,82,7.65,8,1538018433,87.36555496561645,27.301418747558593
9966,Zagyvaszanto,HU,47.78,19.67,131.3315582275391,35.6,93,1.12,0,1538017200,37.108072403233336,430.8778294952393
9967,Little Chute,US,44.28,-88.32,223.1787261962891,51.98,71,4.7,40,1538016960,54.54274792218841,732.2136920538331
9968,Vidisha,IN,23.52,77.8,422.7750854492188,75.2,83,4.7,0,1538015400,80.05470093970825,1387.057411345215
9969,Agua Buena,PA,9.12,-79.61,135.8568878173828,75.2,88,4.7,40,1538013600,76.76003649139373,445.7247118267822
9970,Apaseo El Grande,MX,20.55,-100.69,1769.547607421875,64.4,68,11.41,75,1538016720,84.71960900316896,5805.602572333984
9971,Sokolovskoye,RU,45.26,40.66,113.0693359375,46.05,84,4.74,48,1538018435,47.34836840041015,370.9624001171875
9972,Fondi,IT,41.36,13.43,12.04470729827881,53.6,66,8.05,0,1538016900,53.7383086512237,39.51675749248505
9973,Craigieburn,AU,-37.6,144.94,194.5467529296875,77,25,24.16,0,1538017920,79.23396869108643,638.2767688818359
9974,Hendrina,ZA,-26.16,29.72,1672.881103515625,61.26,48,5.75,88,1538018435,80.4695933388037,5488.455239658203
9975,Ziguinchor,SN,12.56,-16.27,27.01657104492188,76.92,98,4.41,88,1538018436,77.23022966431458,88.63704694702149
9976,Pribyslav,CZ,49.58,15.74,500.0364379882812,44.6,75,4.7,0,1538017200,50.34188841523316,1640.5395472094724
9977,Tobol,KZ,52.68,62.58,199.2183380126953,55.05,50,12.24,20,1538018436,57.3376122222995,653.6034920855712
9978,Fos-Sur-Mer,FR,43.44,4.95,0,57.2,100,6.93,0,1538017200,57.2,0.0
9979,Butembo,CD,0.12,29.29,1743.583740234375,56.85,88,2.39,12,1538018436,76.87146747408691,5720.419278310547
9980,Shintomi,JP,32.08,131.47,68.44509887695312,75.2,73,17.22,75,1538013600,75.98595096369812,224.5574181994629
9981,Khobi,GE,42.32,41.9,16.72531700134277,59,93,2.24,90,1538015400,59.192055811607396,54.87308903068541
9982,Wapakoneta,US,40.57,-84.19,272.75732421875,57.92,64,5.82,1,1538016780,61.052055988564454,894.8731395898437
9983,Cusuna,HN,15.85,-85.23,79.65422058105469,74.13,95,0.72,76,1538018438,75.04466463567901,261.33275305114745
9984,Derby,US,37.55,-97.27,401.0381469726562,60.44,66,5.82,1,1538016360,65.0450969793982,1315.7419941137694
9985,Kuala Pilah,MY,2.74,102.25,89.02194213867188,87.8,70,3.36,75,1538017200,88.82223362026184,292.0667486462402
9986,Mishelevka,RU,52.86,103.17,410.0183715820312,44.43,84,8.1,48,1538018438,49.13821635977417,1345.2046742211912
9987,Siavonga,ZM,-16.54,28.71,501.68505859375,74.22,51,8.32,0,1538018439,79.98081942672852,1645.9484076367187
9988,Marmaris,TR,36.85,28.27,0,71.6,37,14.99,40,1538016600,71.6,0.0
9989,Saint-Raphael,HT,19.43,-72.2,373.3123168945312,66.03,98,2.28,20,1538018439,70.31672293616089,1224.7779817602536
9990,Mungwi,ZM,-10.17,31.37,1380.26220703125,68.19,58,11.56,0,1538018439,84.03946810760742,4528.419459316407
9991,Kudymkar,RU,59.01,54.66,149.0186614990234,36.15,93,7.2,8,1538018440,37.861172348873595,488.90638539245595
9992,Meget,RU,52.42,104.06,429,44.6,75,4.47,20,1538015400,49.52618126,1407.48036
9993,Rio Tinto,BR,-6.8,-35.08,19.76977729797363,75.2,83,6.93,40,1538013600,75.42701516652599,64.8614761502838
9994,Fort Dodge,US,42.5,-94.17,338.5037231445312,51.08,71,10.29,1,1538015700,54.96701794264526,1110.5765550415038
9995,Adolfo Ruiz Cortines,MX,25.7,-108.72,20.2897777557373,86,70,8.05,5,1538016180,86.23298630058247,66.56751445213317
9996,Hunucma,MX,21.02,-89.88,8.406222343444824,82.4,74,6.93,90,1538016480,82.49652814679644,27.579470513267516
9997,Kawerau,NZ,-38.09,176.7,30,58.65,77,10.56,32,1538018441,58.9944882,98.4252
9998,Topchanchi,IN,23.9,86.2,286.2198791503906,84.84,81,4.41,12,1538018441,88.12664569909118,939.0416283117676
9999,Changying,CN,52.87,123.32,560.7192993164062,61.44,51,4.63,0,1538018442,67.87870607089233,1839.6303059692382
10000,Wolow,PL,51.34,16.64,109.9035568237305,57.2,44,8.05,75,1538017200,58.46201594879349,360.57598536956795
10001,Villagarzon,CO,1.04,-76.63,482.31201171875,52.98,94,2.39,8,1538018442,58.5183598918457,1582.3885405273438
10002,Baoshan,CN,31.41,121.49,7.918535232543945,78.8,54,15.66,75,1538015400,78.89092806496319,25.979447132339477
10003,Gravelbourg,CA,49.88,-106.56,700.00048828125,46.5,84,13.58,92,1538018443,54.538063606904295,2296.589601972656
10004,Ananindeua,BR,-1.37,-48.4,14.80533313751221,77,83,9.17,0,1538017200,77.17000875209807,48.57392917087556
10005,Chitungwiza,ZW,-18.01,31.07,1438.068115234375,61.44,65,8.99,0,1538018443,77.95324988314941,4718.071395185547
10006,Nathdwara,IN,24.93,73.82,582.953369140625,78.63,51,4.63,0,1538018444,85.32401856063964,1912.5767316113281
10007,Barraute,CA,48.43,-77.63,304,41,100,2.24,75,1538013600,44.49081376,997.37536
10008,Valle De Angeles,HN,14.16,-87.04,1309.164916992188,73.4,88,1.95,40,1538017200,88.43306219192628,4295.16062626465
10009,Skara,SE,58.38,13.44,116.9253311157227,53.6,57,6.93,24,1538016600,54.942646561681975,383.61330333770763
10010,Xaltianguis,MX,17.1,-99.71,531.6653442382812,84.2,74,1.72,40,1538016420,90.30508124796754,1744.3089279907226
10011,Serra Talhada,BR,-7.99,-38.29,441.5848999023438,75.21,50,11.12,0,1538018445,80.28069291048462,1448.7694029956056
10012,Aracaju,BR,-10.92,-37.08,25.26259231567383,77,73,11.41,20,1538017200,77.29008883180535,82.88252337295533
10013,Ayaviri,PE,-14.88,-70.59,3916.570556640625,31.65,91,1.83,80,1538018445,76.6237447076709,12849.641345048827
10014,San Pedro Buenavista,MX,20.01,-97.11,136.9493408203125,61.35,89,1.16,36,1538018446,62.9225810636792,449.30887533691407
10015,Skowhegan,US,44.77,-69.72,58.48984909057617,66.2,93,3.36,90,1538016120,66.87163542771614,191.89583649032593
10016,Aromashevo,RU,56.86,68.64,75,54.69,63,12.68,0,1538018446,55.5512205,246.063
10017,Kirkland Lake,CA,48.15,-80.03,325,42.8,93,8.05,75,1538017200,46.531955499999995,1066.273
10018,Miyoshi,JP,34.81,132.85,152.6282806396484,75.2,46,10.29,40,1538013600,76.95262138888825,500.7489682537841
10019,Porterville,US,36.07,-119.02,138.835693359375,82.94,40,3.36,1,1538016960,84.5342419367041,455.4976962011719
10020,Yekaterinogradskaya,RU,43.76,44.23,179,50,81,2.24,90,1538013600,52.05544626,587.27036
10021,Gulariya,NP,28.23,81.33,145.5528411865234,77.28,92,3.74,64,1538018447,78.95137454217438,477.53558347839345
10022,Gadung,PH,6.8,124.02,10.44430255889893,84.3,59,6.98,36,1538018448,84.41993129962567,34.26608560733796
10023,Malabo,GQ,3.75,8.78,45.66666793823242,75.2,94,5.82,40,1538013600,75.72438760793464,149.82503083847047
10024,Poshekhonye,RU,58.5,39.12,106.9034652709961,43.89,95,25.77,92,1538018448,45.117566077498935,350.73316499969485
10025,Osecina,RS,44.37,19.6,202.5119934082031,30.2,86,2.95,0,1538017200,32.52543306958679,664.409448453369
10026,Neka,IR,36.65,53.3,50.57270050048828,61.71,95,3.29,0,1538018449,62.29072328548508,165.92093871002197
10027,Kakori,IN,26.87,80.79,128.6725769042969,82.4,78,2.24,88,1538015400,83.87753948023743,422.1541372106935
10028,Drezdenko,PL,52.84,15.83,32.17244338989258,55.41,81,16.49,24,1538018449,55.77943423709953,105.55263917129517
10029,Ogdensburg,US,44.69,-75.49,89.7123794555664,60.08,72,5.82,1,1538016900,61.1101618705455,294.33196301300046
10030,Llata,PE,-9.55,-76.82,3488.01611328125,41.55,99,2.51,88,1538018453,81.60267974784179,11443.622785097656
10031,East Angus,CA,45.48,-71.66,182.8047790527344,59,87,5.82,75,1538017200,61.099136309575805,599.7532313073731
10032,Kardla,EE,58.44,26.57,42.74399948120117,46.4,75,18.34,0,1538016600,46.890826781402666,140.23622325790404
10033,Minbu,MM,20.18,94.88,40.92444610595703,84.57,88,5.41,24,1538018454,85.03993295916793,134.26655976226806
10034,Libres,MX,18.25,-96.9,1471.266723632812,68.19,89,1.5,36,1538018454,85.08446751147216,4826.990717563475
10035,Phaltan,IN,17.99,74.43,567,73.05,100,4.52,48,1538018454,79.56082698,1860.23628
10036,Exeter,US,36.3,-119.14,119.20068359375,82.94,33,4.7,1,1538016960,84.30877429766602,391.07837076171876
10037,Tlmace,SK,48.29,18.53,174,35.6,92,1.12,0,1538017200,37.59803156,570.86616
10038,Dohar,BD,23.61,90.13,10,87.8,74,3.36,75,1538017200,87.9148294,32.8084
10039,Kota,IN,25.17,75.86,272.8053894042969,79.08,68,4.41,0,1538018455,82.21260791820617,895.0308337731933
10040,Liepaja,LV,56.52,21.02,8.190221786499023,57.2,82,16.11,0,1538016600,57.29404782536106,26.870807246017456
10041,Nelspruit,ZA,-25.48,30.98,740.1129150390625,62.6,93,1.72,0,1538013600,71.09867219661865,2428.192056176758
10042,Kashima,JP,33.1,130.1,9.592884063720703,78.8,44,10.29,40,1538015400,78.91015451213066,31.47271775161743
10043,Blagoveshchensk,RU,50.29,127.53,133.8791046142578,68,34,6.71,0,1538015400,69.53732572553925,439.2359215826416
10044,Puertollano,ES,38.69,-4.11,703.223876953125,65.49,79,6.98,12,1538018456,73.56507758562012,2307.1650244628904
10045,Macon,FR,44.06,-0.53,78.15733337402344,59,87,6.93,0,1538017200,59.89747596969391,256.42170562683106
10046,Gondang,ID,-7.56,110.27,350.0773315429688,84.03,56,5.75,0,1538018457,88.04991699346802,1148.5477124194338
10047,Dunnville,CA,42.9,-79.62,175,60.08,93,7.2,75,1538017200,62.0895145,574.147
10048,Wangqing,CN,43.31,129.76,241.4817810058594,61.71,62,2.39,48,1538018457,64.48292080238342,792.2630863952637
10049,Cruz Das Almas,BR,-12.67,-39.11,226.8451995849609,72.51,85,4.63,76,1538018458,75.11484981612213,744.2428046063231
10050,Abancay,PE,-13.64,-72.88,2351.312255859375,38.85,83,1.39,12,1538018318,65.84997755529785,7714.279301513672
10051,Listowel,CA,43.73,-80.95,387,44.6,100,2.24,1,1538017200,49.04389778,1269.68508
10052,Udayagiri,IN,12.32,76.68,759.72265625,70.08,100,4.18,56,1538018458,78.80384967835937,2492.52847953125
10053,Montepulciano,IT,43.09,11.78,585.0017700195312,48.2,57,9.17,0,1538016900,54.91754022502808,1919.2972071508789
10054,Krasnomayskiy,RU,55,82.52,114.4444427490234,55.4,87,2.24,12,1538015400,56.71415866942047,375.4739055487059
10055,Villamontes,BO,-21.26,-63.47,388.7680053710938,73.14,81,2.62,80,1538018459,77.60419967959595,1275.4856227416994
10056,Tobias Barreto,BR,-11.19,-38,154.9146728515625,74.13,80,7.99,92,1538018459,75.90887589347412,508.2502552783203
10057,Unidos,PH,8.59,123.67,40.44524002075195,84.48,77,6.64,20,1538018460,84.9444302644439,132.69436126968384
10058,Bunia,CD,1.56,30.25,1263.31689453125,59.01,84,2.62,12,1538018460,73.51659210088867,4144.740600253906
10059,Auch,FR,43.65,0.59,130.7079162597656,60.8,76,8.05,0,1538017200,62.30091115993591,428.83175998168934
10060,Kerchevskiy,RU,59.95,56.29,135.230224609375,43.35,91,6.42,76,1538018460,44.90284055537598,443.6687301074219
10061,Alatri,IT,41.73,13.34,414.9408264160156,51.8,53,5.82,0,1538016600,56.56474061328552,1361.3544609387206
10062,San Guillermo,PH,16.72,121.81,106.2795104980469,86.91,84,3.74,0,1538018461,88.13040124227844,348.6860692224122
10063,Romanovka,RU,51.74,42.76,109.361328125,34.26,90,10.78,8,1538018461,35.51578956917969,358.797019765625
10064,Gurupi,BR,-11.73,-49.07,300,77.28,77,2.95,64,1538018462,80.72488200000001,984.252
10065,Sylva,RU,58.03,56.76,179.8836059570312,42.8,93,4.47,0,1538015400,44.86559265418823,590.1693297680662
10066,Kinkala,CG,-4.35,14.75,441.6577758789062,75.2,78,4.7,68,1538013600,80.27152974095092,1449.0084974145507
10067,Bondoukou,CI,8.04,-2.8,349.6918334960938,71.25,99,2.17,80,1538018462,75.26549034252564,1147.2829550073243
10068,Anuradhapura,LK,8.34,80.41,84.00827026367188,79.26,95,7.43,44,1538018463,80.22466192694154,275.6176934118652
10069,Rangia,IN,26.44,91.62,61.28075408935547,82.4,100,3.36,75,1538015400,83.10368322236283,201.052349246521
10070,Kalyazin,RU,57.24,37.84,121.3914260864258,42.81,100,30.69,92,1538018459,44.203930462264864,398.2658463613892
10071,Santo Amaro,BR,-12.55,-38.71,6.751020431518555,78.8,78,14.99,40,1538017200,78.8775215625539,22.149017872543336
10072,Magalia,US,39.81,-121.58,729.21826171875,89.6,22,2.62,1,1538016840,97.9735695462207,2392.4484417773438
10073,Rosendal,NO,59.99,6.01,47.62177276611328,43.98,100,4.18,100,1538018464,44.52683795936691,156.2394169619751
10074,Verkhneuralsk,RU,53.88,59.21,406.3751220703125,57.2,47,15.66,75,1538015400,61.866381144226075,1333.251755493164
10075,Talca,CL,-35.43,-71.66,103.8583145141602,55.4,76,4.7,88,1538013600,56.59259879406723,340.7425125906373
10076,Xinan,CN,22.55,113.89,4.759541511535645,86,66,5.82,40,1538017200,86.05465352960448,15.615294172706607
10077,Sipoo,FI,60.38,25.27,17.85693168640137,46.4,65,21.92,0,1538016600,46.60505007513905,58.58573575401307
10078,Daloa,CI,6.88,-6.45,253.5778198242188,70.71,99,3.4,92,1538018466,73.62181889037231,831.94825439209
10079,Tsumeb,NA,-19.25,17.72,1328.46484375,68.73,29,6.87,8,1538018466,83.98468209289064,4358.48059796875
10080,Rafiganj,IN,24.82,84.64,102.2551116943359,78.8,88,9.17,40,1538013600,79.97418931227935,335.482660651245
10081,Grabovo,RU,53.37,45.07,132.9448852539062,35.16,88,11.01,12,1538018466,36.68659814067749,436.1708973364256
10082,Jaru,BR,-10.43,-62.48,175.7884368896484,79.17,78,2.06,32,1538018467,81.18856807349762,576.7337352850341
10083,Chirkey,RU,42.96,46.98,377.03466796875,55.4,82,6.71,40,1538015400,59.729466470205075,1236.9904200585938
10084,Slantsy,RU,59.12,28.09,42,51.45,84,21.74,92,1538018467,51.93228348,137.79528
10085,Chirilagua,SV,13.22,-88.14,225.1512145996094,75.03,100,3.96,88,1538018467,77.61539788817444,738.6851109069825
10086,Argentan,FR,48.74,-0.02,156.1563720703125,42.8,100,4.7,0,1538017200,44.59313425110107,512.324071743164
10087,Karakol,KG,42.49,78.39,1752.0693359375,41.82,60,3.51,12,1538018468,61.93890706041016,5748.259160117187
10088,Arti,RU,56.43,58.53,249.0333404541016,48.03,100,3.51,92,1538018468,50.889634906434026,817.0385446954347
10089,Sayula,MX,19.88,-103.6,1374.087158203125,73.4,94,1.61,75,1538014500,89.178560392417,4508.160112119141
10090,Bourbonnais,US,41.16,-87.88,202.2610473632812,53.6,72,5.3,1,1538018100,55.922551471209715,663.5861346313475
10091,Ganganagar,IN,16.78,77.13,369.7040100097656,74.22,99,4.41,24,1538018469,78.46528896470154,1212.9397042004393
10092,Ariyalur,IN,11.14,79.07,76.0946044921875,84.2,70,4.41,40,1538017200,85.07378977770752,249.65422220214845
10093,Shahabad,IN,17.12,76.94,407.8106689453125,72.69,100,4.41,48,1538018470,77.37286544285888,1337.961555102539
10094,Gushi,CN,32.17,115.65,59.47822189331055,73.95,69,8.21,0,1538018470,74.63298485330758,195.13852951644898
10095,Varzob,TJ,38.78,68.82,1191.883056640625,60.8,48,2.24,75,1538015400,74.4863216264209,3910.377607548828
10096,Baoying,CN,33.24,119.31,5,76.56,77,8.66,0,1538018471,76.6174147,16.4042
10097,Xixiang,CN,22.58,113.87,7.312415599822998,86,66,5.82,40,1538017200,86.08396802958784,23.990865596523285
10098,Kande,TG,9.96,1.04,259.25537109375,73.4,94,2.84,0,1538017200,76.37701387094727,850.5753916992187
10099,Imbituva,BR,-25.23,-50.6,870.088623046875,63.33,90,2.84,56,1538018471,73.32117545312988,2854.6215580371095
10100,Harihar,IN,14.52,75.8,541.5770263671875,72.15,98,3.96,48,1538018472,78.36889649915284,1776.8275711865235
10101,Zapadnaya Dvina,RU,56.26,32.09,187.5635528564453,47.76,87,20.74,8,1538018472,49.91378102363739,615.3660067535401
10102,Machico,PT,32.7,-16.77,48.67324447631836,68,77,3.36,20,1538017200,68.5589119459269,159.68912740768434
10103,Primorsko-Akhtarsk,RU,46.05,38.18,3,48.75,100,6.42,0,1538018472,48.78444882,9.84252
10104,Jammu,IN,32.72,74.86,296.7027587890625,78.8,78,3.18,20,1538017200,82.20701997700928,973.4342791455078
10105,Malaya Serdoba,RU,52.47,44.96,188.7457733154297,35.52,89,10.89,0,1538018473,37.68735639023468,619.2446829241943
10106,Suleya,RU,55.14,58.88,355.769775390625,51.63,96,2.84,92,1538018473,55.715282984624025,1167.2237098925782
10107,Golubitskaya,RU,45.32,37.28,11.13025283813477,42.8,93,6.71,88,1538015400,42.92780802552513,36.516578721466075
10108,Ostroda,PL,53.7,19.96,109.7024230957031,58.38,95,20.18,92,1538018474,59.63970634226258,359.91609778930655
10109,Mastic,US,40.8,-72.84,6.776203632354736,73.04,93,9.17,90,1538017920,73.11781073973812,22.23163992517471
10110,Dharampur,IN,30.9,77.02,1466.779174804688,69.36,68,3.06,0,1538018474,86.20293725753174,4812.2677878662125
10111,Ayapel,CO,8.31,-75.14,23.12357139587402,72.78,100,2.51,80,1538018475,73.04552658292454,75.86473797843932
10112,Macrohon,PH,10.08,124.94,9.200078010559082,83.76,88,15.93,12,1538018475,83.86564394379057,30.18398394016266
10113,Berkak,NO,62.83,10.01,433.6390991210938,38.31,95,6.53,92,1538018475,43.289451756861574,1422.7005019604494
10114,Chontalpa,MX,17.7,-93.52,51.18825531005859,75.03,92,1.28,68,1538018476,75.61779166443009,167.9404755514526
